"PVWatts: Hourly PV Performance Data"
"Requested Location:","homestead florida"
"Location:","Lat, Lon: 25.45, -80.46"
"Lat (deg N):","25.45"
"Long (deg W):","80.46"
"Elev (m):","2.5999999046326"
"DC System Size (kW):","1000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.118"
"Capacity Factor (%)","21.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","3","16","0","12","28","3","9.396","27.494","7978.265","2731.729"
"10","3","17","268","45","27","3","185.331","30.036","154438.688","146115.859"
"10","3","18","0","0","27","4","0","27","0","0"
"10","3","19","0","0","27","4","0","27","0","0"
"10","3","20","0","0","26","5","0","26","0","0"
"10","3","21","0","0","26","5","0","26","0","0"
"10","3","22","0","0","26","5","0","26","0","0"
"10","3","23","0","0","26","5","0","26","0","0"
"10","4","0","0","0","26","5","0","26","0","0"
"10","4","1","0","0","25","5","0","25","0","0"
"10","4","2","0","0","25","5","0","25","0","0"
"10","4","3","0","0","25","5","0","25","0","0"
"10","4","4","0","0","24","6","0","24","0","0"
"10","4","5","0","0","24","6","0","24","0","0"
"10","4","6","92","18","24","6","74.09","24.244","63426.914","57109.535"
"10","4","7","530","73","24","6","490.735","31.673","407481.719","391964.5"
"10","4","8","718","98","25","6","810.702","38.816","650873.688","626190.188"
"10","4","9","812","112","25","6","896.353","40.715","712743.375","685378.75"
"10","4","10","857","123","26","5","899.572","43.687","704123.813","677141.25"
"10","4","11","880","127","27","5","896.026","44.63","697620.75","670924.625"
"10","4","12","883","127","27","5","893.14","44.57","695531.688","668927.25"
"10","4","13","862","126","28","5","895.431","45.615","693790.438","667262.25"
"10","4","14","824","118","28","5","898.648","45.679","696435.313","669791.25"
"10","4","15","750","104","28","5","842.835","44.622","656976.375","632034.813"
"10","4","16","603","83","27","5","660.338","40.037","526572.188","506845.156"
"10","4","17","271","42","27","5","179.336","30.453","149068.422","140872.469"
"10","4","18","0","0","26","6","0","26","0","0"
"10","4","19","0","0","26","6","0","26","0","0"
"10","4","20","0","0","26","7","0","26","0","0"
"10","4","21","0","0","25","6","0","25","0","0"
"10","4","22","0","0","25","6","0","25","0","0"
"10","4","23","0","0","25","6","0","25","0","0"
"10","5","0","0","0","25","6","0","25","0","0"
"10","5","1","0","0","25","6","0","25","0","0"
"10","5","2","0","0","24","6","0","24","0","0"
"10","5","3","0","0","24","6","0","24","0","0"
"10","5","4","0","0","24","6","0","24","0","0"
"10","5","5","0","0","24","7","0","24","0","0"
"10","5","6","0","9","24","7","7.03","23.149","6093.045","880.909"
"10","5","7","82","104","24","7","184.126","26.009","157298.563","148907.719"
"10","5","8","263","197","24","7","475.933","30.89","397422.125","382236.375"
"10","5","9","158","305","25","8","454.166","31.301","378551.781","363977.656"
"10","5","10","61","345","26","7","388.231","31.803","322830.313","309984.875"
"10","5","11","63","394","26","7","445.809","32.657","369157.813","354883.219"
"10","5","12","9","227","27","7","232.826","30.316","195030.828","185714.219"
"10","5","13","18","285","27","7","284.748","30.923","237821.469","227390.953"
"10","5","14","25","268","27","7","258.598","30.558","216361.75","206498.375"
"10","5","15","52","225","27","8","267.361","30.369","223887.969","213827.641"
"10","5","16","0","96","26","8","81.644","26.603","69620.094","63176.012"
"10","5","17","155","48","26","8","138.307","27.277","116924.383","109465.492"
"10","5","18","0","0","26","8","0","26","0","0"
"10","5","19","0","0","25","8","0","25","0","0"
"10","5","20","0","0","25","8","0","25","0","0"
"10","5","21","0","0","25","8","0","25","0","0"
"10","5","22","0","0","25","8","0","25","0","0"
"10","5","23","0","0","25","8","0","25","0","0"
"10","6","0","0","0","25","8","0","25","0","0"
"10","6","1","0","0","25","8","0","25","0","0"
"10","6","2","0","0","25","8","0","25","0","0"
"10","6","3","0","0","24","8","0","24","0","0"
"10","6","4","0","0","24","8","0","24","0","0"
"10","6","5","0","0","24","8","0","24","0","0"
"10","6","6","15","15","24","8","15.095","23.34","12994.651","7655.941"
"10","6","7","35","100","24","8","130.896","25.073","112359.992","105002.648"
"10","6","8","612","130","25","8","746.413","35.317","609789.313","586807.625"
"10","6","9","722","152","25","8","857.737","37.517","693088.188","666590.75"
"10","6","10","789","160","26","9","878.85","37.992","708053.5","680897.125"
"10","6","11","819","164","26","8","877.238","38.938","703067.25","676131.375"
"10","6","12","119","427","26","8","529.831","33.799","436205.5","419721.188"
"10","6","13","10","233","26","8","227.377","29.003","191672.234","182440.188"
"10","6","14","291","318","26","8","600.207","34.256","493000.969","474514.063"
"10","6","15","718","122","26","8","835.943","38.078","673648.313","647994.5"
"10","6","16","618","84","25","8","661.864","34.701","541949.5","521640.469"
"10","6","17","287","40","25","7","177.556","27.624","149471.5","141266.063"
"10","6","18","0","0","24","7","0","24","0","0"
"10","6","19","0","0","24","7","0","24","0","0"
"10","6","20","0","0","24","7","0","24","0","0"
"10","6","21","0","0","23","7","0","23","0","0"
"10","6","22","0","0","23","7","0","23","0","0"
"10","6","23","0","0","23","7","0","23","0","0"
"10","7","0","0","0","23","7","0","23","0","0"
"10","7","1","0","0","22","7","0","22","0","0"
"10","7","2","0","0","22","8","0","22","0","0"
"10","7","3","0","0","22","8","0","22","0","0"
"10","7","4","0","0","21","8","0","21","0","0"
"10","7","5","0","0","21","7","0","21","0","0"
"10","7","6","47","16","21","7","41.896","20.853","36453.746","30671.561"
"10","7","7","131","103","21","7","215.257","23.5","185992.859","176902.813"
"10","7","8","734","98","22","7","819.793","34.406","672683.25","647070.938"
"10","7","9","821","115","23","7","900.824","37.357","728406","700340.063"
"10","7","10","877","120","24","6","905.885","39.986","722422.813","694625.875"
"10","7","11","892","129","25","6","899.271","40.887","713518.063","686119"
"10","7","12","888","133","25","6","894.614","40.797","710088.813","682842.125"
"10","7","13","95","385","26","6","460.041","34.227","377989.875","363433.75"
"10","7","14","823","124","26","6","897.877","41.305","711587.75","684274.563"
"10","7","15","84","232","26","6","305.784","31.528","254612.047","243725.828"
"10","7","16","594","86","25","6","637.848","35.563","520035.656","500553.406"
"10","7","17","256","40","25","6","167.624","27.745","141072.578","133063.563"
"10","7","18","0","0","25","6","0","25","0","0"
"10","7","19","0","0","24","6","0","24","0","0"
"10","7","20","0","0","24","5","0","24","0","0"
"10","7","21","0","0","24","5","0","24","0","0"
"10","7","22","0","0","24","5","0","24","0","0"
"10","7","23","0","0","24","5","0","24","0","0"
"10","8","0","0","0","24","5","0","24","0","0"
"10","8","1","0","0","24","5","0","24","0","0"
"10","8","2","0","0","23","5","0","23","0","0"
"10","8","3","0","0","23","5","0","23","0","0"
"10","8","4","0","0","23","5","0","23","0","0"
"10","8","5","0","0","23","5","0","23","0","0"
"10","8","6","43","15","23","5","38.762","22.822","33420.988","27697.287"
"10","8","7","161","101","23","5","231.786","26.389","197526.766","188147.063"
"10","8","8","674","115","23","5","783.191","37.389","633219.688","609275.125"
"10","8","9","230","296","24","5","508.919","33.992","418593.5","402705.813"
"10","8","10","211","374","25","4","560.453","36.76","454645.156","437523.813"
"10","8","11","74","394","25","4","454.592","34.625","372787.563","358397.594"
"10","8","12","860","149","26","4","885.05","44.406","689593.938","663249.188"
"10","8","13","871","128","26","3","894.967","47.302","687129.375","660892"
"10","8","14","828","122","26","3","898.125","47.394","689683.438","663334.75"
"10","8","15","752","107","26","3","845.714","46.241","653595.188","628796.813"
"10","8","16","601","84","26","3","635.253","41.415","502884.438","484036.781"
"10","8","17","259","38","25","3","164.079","29.051","137174.031","129255.305"
"10","8","18","0","0","25","3","0","25","0","0"
"10","8","19","0","0","25","3","0","25","0","0"
"10","8","20","0","0","25","3","0","25","0","0"
"10","8","21","0","0","25","3","0","25","0","0"
"10","8","22","0","0","24","3","0","24","0","0"
"10","8","23","0","0","24","3","0","24","0","0"
"10","9","0","0","0","24","2","0","24","0","0"
"10","9","1","0","0","24","2","0","24","0","0"
"10","9","2","0","0","24","2","0","24","0","0"
"10","9","3","0","0","24","2","0","24","0","0"
"10","9","4","0","0","24","2","0","24","0","0"
"10","9","5","0","0","24","2","0","24","0","0"
"10","9","6","130","14","24","2","79.075","24.985","67265.828","60870.078"
"10","9","7","588","64","24","2","504.5","35.93","410039.375","394437.313"
"10","9","8","763","89","25","3","825.868","43.935","645844.5","621372.688"
"10","9","9","847","105","25","3","908.746","46.506","701185.5","674332.563"
"10","9","10","905","107","26","3","911.289","47.716","698195.125","671473.813"
"10","9","11","296","401","26","3","657.401","42.065","519015.656","499571.438"
"10","9","12","921","115","26","3","898.589","46.874","691056.5","664647.875"
"10","9","13","900","115","27","2","904.291","51.191","680031.25","654101.938"
"10","9","14","856","110","27","2","908.212","51.301","683064.188","657003.5"
"10","9","15","778","99","27","2","852.673","49.973","646095.563","621613.25"
"10","9","16","628","78","26","2","644.021","43.738","503732.594","484853.813"
"10","9","17","289","35","26","2","168.362","30.967","139340.719","131371.875"
"10","9","18","0","0","26","2","0","26","0","0"
"10","9","19","0","0","25","2","0","25","0","0"
"10","9","20","0","0","25","2","0","25","0","0"
"10","9","21","0","0","25","2","0","25","0","0"
"10","9","22","0","0","25","2","0","25","0","0"
"10","9","23","0","0","25","1","0","25","0","0"
"10","10","0","0","0","25","1","0","25","0","0"
"10","10","1","0","0","25","1","0","25","0","0"
"10","10","2","0","0","24","1","0","24","0","0"
"10","10","3","0","0","24","1","0","24","0","0"
"10","10","4","0","0","24","1","0","24","0","0"
"10","10","5","0","0","24","2","0","24","0","0"
"10","10","6","124","14","24","2","77.314","24.952","65787.086","59421.594"
"10","10","7","582","64","24","2","497.472","35.743","404664.656","389240.656"
"10","10","8","760","89","25","2","821.048","46.118","634815.063","610804.25"
"10","10","9","848","103","25","2","904.907","49.078","688794.938","662485"
"10","10","10","895","111","26","2","903.692","50.238","683134","657070.25"
"10","10","11","916","116","26","2","897.211","50.078","678407.938","652548.813"
"10","10","12","918","116","27","1","893.901","55.129","657651.438","632681.25"
"10","10","13","896","117","27","1","900.092","55.283","661971.813","636817.875"
"10","10","14","859","109","27","1","907.54","55.505","667132.813","641758.563"
"10","10","15","787","95","27","1","854.185","54.104","632968.438","609034.375"
"10","10","16","642","74","27","2","644.053","44.717","501157.281","482372.969"
"10","10","17","304","33","26","2","169.094","30.987","139848.859","131868.25"
"10","10","18","0","0","26","2","0","26","0","0"
"10","10","19","0","0","26","2","0","26","0","0"
"10","10","20","0","0","25","3","0","25","0","0"
"10","10","21","0","0","25","3","0","25","0","0"
"10","10","22","0","0","25","3","0","25","0","0"
"10","10","23","0","0","25","3","0","25","0","0"
"10","11","0","0","0","25","2","0","25","0","0"
"10","11","1","0","0","25","2","0","25","0","0"
"10","11","2","0","0","25","2","0","25","0","0"
"10","11","3","0","0","25","2","0","25","0","0"
"10","11","4","0","0","25","2","0","25","0","0"
"10","11","5","0","0","25","2","0","25","0","0"
"10","11","6","153","13","25","2","79.568","26.042","67214.93","60820.223"
"10","11","7","621","54","25","2","506.23","36.973","409189.219","393615.375"
"10","11","8","786","75","26","2","825.789","47.227","634737.563","610730"
"10","11","9","864","88","26","2","890.606","49.702","675605.063","649866.938"
"10","11","10","893","102","27","2","889.637","50.816","670362.375","644849.688"
"10","11","11","912","107","27","2","881.506","50.618","664524.625","639261.875"
"10","11","12","912","108","27","2","877.654","50.502","661965.125","636811.5"
"10","11","13","861","125","27","2","875.285","50.434","660792.688","635689"
"10","11","14","820","116","27","2","877.951","50.492","663105","637902.75"
"10","11","15","745","101","27","2","825.79","49.237","628125.875","604392.438"
"10","11","16","600","76","27","3","606.843","41.713","479521.5","461520.75"
"10","11","17","259","32","26","3","154.513","29.769","128605.234","120882.945"
"10","11","18","0","0","26","3","0","26","0","0"
"10","11","19","0","0","26","3","0","26","0","0"
"10","11","20","0","0","26","4","0","26","0","0"
"10","11","21","0","0","26","4","0","26","0","0"
"10","11","22","0","0","26","4","0","26","0","0"
"10","11","23","0","0","26","4","0","26","0","0"
"10","12","0","0","0","26","4","0","26","0","0"
"10","12","1","0","0","26","3","0","26","0","0"
"10","12","2","0","0","26","3","0","26","0","0"
"10","12","3","0","0","26","3","0","26","0","0"
"10","12","4","0","0","26","4","0","26","0","0"
"10","12","5","0","0","25","4","0","25","0","0"
"10","12","6","0","0","25","4","0","25","0","0"
"10","12","7","0","9","25","4","7.034","23.834","6076.575","864.738"
"10","12","8","0","58","25","4","45.708","24.695","39328.781","33490.836"
"10","12","9","15","224","25","4","203.329","28.206","172052.359","163305.844"
"10","12","10","8","217","25","5","205.097","28.174","173577.297","164793.563"
"10","12","11","31","336","26","5","359.224","32.194","298143.313","286026.844"
"10","12","12","9","228","26","5","233.276","29.996","195704.922","186371.297"
"10","12","13","5","195","26","4","185.797","29.228","156455.484","148084.719"
"10","12","14","0","96","26","4","78.906","26.814","67218.016","60823.246"
"10","12","15","0","62","26","4","48.904","25.94","41832.316","35945.57"
"10","12","16","0","56","25","4","44.101","24.747","37936.813","32125.906"
"10","12","17","0","11","25","4","8.596","23.96","7421.978","2185.606"
"10","12","18","0","0","25","4","0","25","0","0"
"10","12","19","0","0","25","3","0","25","0","0"
"10","12","20","0","0","25","3","0","25","0","0"
"10","12","21","0","0","25","3","0","25","0","0"
"10","12","22","0","0","25","2","0","25","0","0"
"10","12","23","0","0","25","2","0","25","0","0"
"10","13","0","0","0","25","1","0","25","0","0"
"10","13","1","0","0","26","1","0","26","0","0"
"10","13","2","0","0","26","1","0","26","0","0"
"10","13","3","0","0","26","1","0","26","0","0"
"10","13","4","0","0","26","1","0","26","0","0"
"10","13","5","0","0","25","1","0","25","0","0"
"10","13","6","0","3","25","1","2.336","23.045","2025.883","0"
"10","13","7","0","32","26","1","25.111","24.799","21595.389","16096.464"
"10","13","8","413","162","26","0","583.711","46.016","451604.531","434589.094"
"10","13","9","799","99","26","0","848.674","57.424","617315.813","594027.063"
"10","13","10","844","108","26","0","847.595","58.726","611564.063","588510.125"
"10","13","11","21","303","27","0","314.72","43.474","246885.453","236210.234"
"10","13","12","44","363","27","1","398.489","38.908","319904.719","307146.875"
"10","13","13","0","70","27","1","64.328","29.071","54213.086","48081.566"
"10","13","14","0","18","27","1","14.693","25.822","12575.839","7244.86"
"10","13","15","107","223","27","1","317.663","35.139","259832.016","248802"
"10","13","16","402","98","27","1","461.283","40.768","366290.875","352107"
"10","13","17","114","32","26","0","92.595","32.028","76398.711","69814.32"
"10","13","18","0","0","26","0","0","26","0","0"
"10","13","19","0","0","26","0","0","26","0","0"
"10","13","20","0","0","26","0","0","26","0","0"
"10","13","21","0","0","26","1","0","26","0","0"
"10","13","22","0","0","26","1","0","26","0","0"
"10","13","23","0","0","26","1","0","26","0","0"
"10","14","0","0","0","26","1","0","26","0","0"
"10","14","1","0","0","26","1","0","26","0","0"
"10","14","2","0","0","26","1","0","26","0","0"
"10","14","3","0","0","26","1","0","26","0","0"
