Month #,Day,Hour,Timestamp (Hour Ending),Demand (MWh),1 MW DC Array Output (W), 1 MW AC System Output (W),1 MW DC Array Output (MW),1 MW AC System Output (MW),20 MW DC Array Output (W),20 MW AC System Output (W),20 MW DC Output (MW),20 MW AC Output (MW)
9,26,8,9/26/2020 9 a.m. EDT,59,294328.875,282323.031,0.294328875,0.282323031,5886577.5,5646461,5.8865775,5.646461
9,26,9,9/26/2020 10 a.m. EDT,69,577629.625,555936.25,0.577629625,0.55593625,11552592,11118725,11.552592,11.118725
9,26,10,9/26/2020 11 a.m. EDT,78,697669.125,670970.875,0.697669125,0.670970875,13953382,13419418,13.953382,13.419418
9,26,11,9/26/2020 12 p.m. EDT,86,585337.563,563338.875,0.585337563,0.563338875,11706751,11266778,11.706751,11.266778
9,26,12,9/26/2020 1 p.m. EDT,89,616425.875,593173.563,0.616425875,0.593173563,12328517,11863471,12.328517,11.863471
9,26,13,9/26/2020 2 p.m. EDT,84,616970.938,593696.313,0.616970938,0.593696313,12339419,11873926,12.339419,11.873926
9,26,14,9/26/2020 3 p.m. EDT,83,548189.625,527641.938,0.548189625,0.527641938,10963793,10552839,10.963793,10.552839
9,26,15,9/26/2020 4 p.m. EDT,84,570312.563,548907,0.570312563,0.548907,11406252,10978139,11.406252,10.978139
9,26,16,9/26/2020 5 p.m. EDT,83,488395.281,470075.25,0.488395281,0.47007525,9767905,9401505,9.767905,9.401505
9,26,17,9/26/2020 6 p.m. EDT,84,180903.344,171939.563,0.180903344,0.171939563,3618066.75,3438791.25,3.61806675,3.43879125
9,26,18,9/26/2020 7 p.m. EDT,84,0,0,0,0,0,0,0,0
9,26,19,9/26/2020 8 p.m. EDT,85,0,0,0,0,0,0,0,0
9,26,20,9/26/2020 9 p.m. EDT,83,0,0,0,0,0,0,0,0
9,26,21,9/26/2020 10 p.m. EDT,77,0,0,0,0,0,0,0,0
9,26,22,9/26/2020 11 p.m. EDT,72,0,0,0,0,0,0,0,0
9,26,23,9/27/2020 12 a.m. EDT,68,0,0,0,0,0,0,0,0
9,27,0,9/27/2020 1 a.m. EDT,62,0,0,0,0,0,0,0,0
9,27,1,9/27/2020 2 a.m. EDT,59,0,0,0,0,0,0,0,0
9,27,2,9/27/2020 3 a.m. EDT,55,0,0,0,0,0,0,0,0
9,27,3,9/27/2020 4 a.m. EDT,53,0,0,0,0,0,0,0,0
9,27,4,9/27/2020 5 a.m. EDT,51,0,0,0,0,0,0,0,0
9,27,5,9/27/2020 6 a.m. EDT,51,0,0,0,0,0,0,0,0
9,27,6,9/27/2020 7 a.m. EDT,51,17247.449,11829.862,0.017247449,0.011829862,344948.969,236597.234,0.344948969,0.236597234
9,27,7,9/27/2020 8 a.m. EDT,50,31519.68,25832.471,0.03151968,0.025832471,630393.625,516649.406,0.630393625,0.516649406
9,27,8,9/27/2020 9 a.m. EDT,57,428239.375,412026.344,0.428239375,0.412026344,8564787,8240527,8.564787,8.240527
9,27,9,9/27/2020 10 a.m. EDT,67,501246.438,482458.844,0.501246438,0.482458844,10024929,9649177,10.024929,9.649177
9,27,10,9/27/2020 11 a.m. EDT,76,581789.625,559931.75,0.581789625,0.55993175,11635792,11198635,11.635792,11.198635
9,27,11,9/27/2020 12 p.m. EDT,85,568559.563,547222.563,0.568559563,0.547222563,11371191,10944452,11.371191,10.944452
9,27,12,9/27/2020 1 p.m. EDT,91,603663.688,580930.375,0.603663688,0.580930375,12073274,11618608,12.073274,11.618608
9,27,13,9/27/2020 2 p.m. EDT,95,604666.563,581892.688,0.604666563,0.581892688,12093331,11637853,12.093331,11.637853
9,27,14,9/27/2020 3 p.m. EDT,98,612769.188,589666.188,0.612769188,0.589666188,12255384,11793324,12.255384,11.793324
9,27,15,9/27/2020 4 p.m. EDT,99,589455.688,567293,0.589455688,0.567293,11789113,11345861,11.789113,11.345861
9,27,16,9/27/2020 5 p.m. EDT,99,520637.188,501132.5,0.520637188,0.5011325,10412744,10022650,10.412744,10.02265
9,27,17,9/27/2020 6 p.m. EDT,96,171396.469,162665.938,0.171396469,0.162665938,3427929.5,3253318.75,3.4279295,3.25331875
9,27,18,9/27/2020 7 p.m. EDT,92,0,0,0,0,0,0,0,0
9,27,19,9/27/2020 8 p.m. EDT,90,0,0,0,0,0,0,0,0
9,27,20,9/27/2020 9 p.m. EDT,89,0,0,0,0,0,0,0,0
9,27,21,9/27/2020 10 p.m. EDT,84,0,0,0,0,0,0,0,0
9,27,22,9/27/2020 11 p.m. EDT,80,0,0,0,0,0,0,0,0
9,27,23,9/28/2020 12 a.m. EDT,73,0,0,0,0,0,0,0,0
9,28,0,9/28/2020 1 a.m. EDT,67,0,0,0,0,0,0,0,0
9,28,1,9/28/2020 2 a.m. EDT,63,0,0,0,0,0,0,0,0
9,28,2,9/28/2020 3 a.m. EDT,59,0,0,0,0,0,0,0,0
9,28,3,9/28/2020 4 a.m. EDT,57,0,0,0,0,0,0,0,0
9,28,4,9/28/2020 5 a.m. EDT,56,0,0,0,0,0,0,0,0
9,28,5,9/28/2020 6 a.m. EDT,58,0,0,0,0,0,0,0,0
9,28,6,9/28/2020 7 a.m. EDT,59,71258.945,64781.102,0.071258945,0.064781102,1425179,1295622,1.425179,1.295622
9,28,7,9/28/2020 8 a.m. EDT,58,392386.75,377365.5,0.39238675,0.3773655,7847735,7547310,7.847735,7.54731
9,28,8,9/28/2020 9 a.m. EDT,60,624922.313,601321.125,0.624922313,0.601321125,12498447,12026423,12.498447,12.026423
9,28,9,9/28/2020 10 a.m. EDT,65,688560.188,662260.5,0.688560188,0.6622605,13771204,13245210,13.771204,13.24521
9,28,10,9/28/2020 11 a.m. EDT,76,697792.313,671088.625,0.697792313,0.671088625,13955846,13421773,13.955846,13.421773
9,28,11,9/28/2020 12 p.m. EDT,85,696212.938,669578.625,0.696212938,0.669578625,13924259,13391573,13.924259,13.391573
9,28,12,9/28/2020 1 p.m. EDT,88,691407.5,664983.563,0.6914075,0.664983563,13828150,13299671,13.82815,13.299671
9,28,13,9/28/2020 2 p.m. EDT,92,695380.188,668782.375,0.695380188,0.668782375,13907604,13375648,13.907604,13.375648
9,28,14,9/28/2020 3 p.m. EDT,88,697602.5,670907.188,0.6976025,0.670907188,13952050,13418144,13.95205,13.418144
9,28,15,9/28/2020 4 p.m. EDT,75,667292.688,641911.563,0.667292688,0.641911563,13345854,12838232,13.345854,12.838232
9,28,16,9/28/2020 5 p.m. EDT,77,554688.188,533890.313,0.554688188,0.533890313,11093763,10677807,11.093763,10.677807
9,28,17,9/28/2020 6 p.m. EDT,79,185891.125,176803.625,0.185891125,0.176803625,3717822.5,3536072.5,3.7178225,3.5360725
9,28,18,9/28/2020 7 p.m. EDT,82,0,0,0,0,0,0,0,0
9,28,19,9/28/2020 8 p.m. EDT,84,0,0,0,0,0,0,0,0
9,28,20,9/28/2020 9 p.m. EDT,85,0,0,0,0,0,0,0,0
9,28,21,9/28/2020 10 p.m. EDT,79,0,0,0,0,0,0,0,0
9,28,22,9/28/2020 11 p.m. EDT,74,0,0,0,0,0,0,0,0
9,28,23,9/29/2020 12 a.m. EDT,68,0,0,0,0,0,0,0,0
9,29,0,9/29/2020 1 a.m. EDT,62,0,0,0,0,0,0,0,0
9,29,1,9/29/2020 2 a.m. EDT,57,0,0,0,0,0,0,0,0
9,29,2,9/29/2020 3 a.m. EDT,54,0,0,0,0,0,0,0,0
9,29,3,9/29/2020 4 a.m. EDT,52,0,0,0,0,0,0,0,0
9,29,4,9/29/2020 5 a.m. EDT,52,0,0,0,0,0,0,0,0
9,29,5,9/29/2020 6 a.m. EDT,54,0,0,0,0,0,0,0,0
9,29,6,9/29/2020 7 a.m. EDT,57,77978.586,71361.25,0.077978586,0.07136125,1559571.75,1427224.875,1.55957175,1.427224875
9,29,7,9/29/2020 8 a.m. EDT,57,428487.469,412266.031,0.428487469,0.412266031,8569749,8245320.5,8.569749,8.2453205
9,29,8,9/29/2020 9 a.m. EDT,61,637165.563,613056.875,0.637165563,0.613056875,12743311,12261138,12.743311,12.261138
9,29,9,9/29/2020 10 a.m. EDT,68,686277.688,660077.375,0.686277688,0.660077375,13725553,13201548,13.725553,13.201548
9,29,10,9/29/2020 11 a.m. EDT,76,489423.344,471066.156,0.489423344,0.471066156,9788467,9421323,9.788467,9.421323
9,29,11,9/29/2020 12 p.m. EDT,84,691485.563,665058.188,0.691485563,0.665058188,13829711,13301164,13.829711,13.301164
9,29,12,9/29/2020 1 p.m. EDT,90,684379.25,658261.438,0.68437925,0.658261438,13687584,13165229,13.687584,13.165229
9,29,13,9/29/2020 2 p.m. EDT,93,689342.688,663008.875,0.689342688,0.663008875,13786853,13260178,13.786853,13.260178
9,29,14,9/29/2020 3 p.m. EDT,96,473955.313,456153.344,0.473955313,0.456153344,9479106,9123067,9.479106,9.123067
9,29,15,9/29/2020 4 p.m. EDT,99,670797.188,645265.875,0.670797188,0.645265875,13415943,12905317,13.415943,12.905317
9,29,16,9/29/2020 5 p.m. EDT,102,555134.375,534319.313,0.555134375,0.534319313,11102688,10686387,11.102688,10.686387
9,29,17,9/29/2020 6 p.m. EDT,104,188018.141,178877.594,0.188018141,0.178877594,3760362.75,3577552,3.76036275,3.577552
9,29,18,9/29/2020 7 p.m. EDT,103,0,0,0,0,0,0,0,0
9,29,19,9/29/2020 8 p.m. EDT,102,0,0,0,0,0,0,0,0
9,29,20,9/29/2020 9 p.m. EDT,100,0,0,0,0,0,0,0,0
9,29,21,9/29/2020 10 p.m. EDT,91,0,0,0,0,0,0,0,0
9,29,22,9/29/2020 11 p.m. EDT,83,0,0,0,0,0,0,0,0
9,29,23,9/30/2020 12 a.m. EDT,76,0,0,0,0,0,0,0,0
9,30,0,9/30/2020 1 a.m. EDT,69,0,0,0,0,0,0,0,0
9,30,1,9/30/2020 2 a.m. EDT,63,0,0,0,0,0,0,0,0
9,30,2,9/30/2020 3 a.m. EDT,60,0,0,0,0,0,0,0,0
9,30,3,9/30/2020 4 a.m. EDT,57,0,0,0,0,0,0,0,0
9,30,4,9/30/2020 5 a.m. EDT,57,0,0,0,0,0,0,0,0
9,30,5,9/30/2020 6 a.m. EDT,58,0,0,0,0,0,0,0,0
9,30,6,9/30/2020 7 a.m. EDT,60,85124.422,78356.898,0.085124422,0.078356898,1702488.375,1567137.875,1.702488375,1.567137875
9,30,7,9/30/2020 8 a.m. EDT,60,406198.313,390723.625,0.406198313,0.390723625,8123966.5,7814472.5,8.1239665,7.8144725
9,30,8,9/30/2020 9 a.m. EDT,63,613302.063,590177.313,0.613302063,0.590177313,12266041,11803547,12.266041,11.803547
9,30,9,9/30/2020 10 a.m. EDT,69,655014,630155.563,0.655014,0.630155563,13100280,12603111,13.10028,12.603111
9,30,10,9/30/2020 11 a.m. EDT,77,661287.188,636162.375,0.661287188,0.636162375,13225743,12723248,13.225743,12.723248
9,30,11,9/30/2020 12 p.m. EDT,86,393565.063,378505.406,0.393565063,0.378505406,7871301,7570108,7.871301,7.570108
9,30,12,9/30/2020 1 p.m. EDT,93,671930.125,646350.188,0.671930125,0.646350188,13438603,12927003,13.438603,12.927003
9,30,13,9/30/2020 2 p.m. EDT,99,670987.375,645447.938,0.670987375,0.645447938,13419748,12908958,13.419748,12.908958
9,30,14,9/30/2020 3 p.m. EDT,102,668777.25,643332.563,0.66877725,0.643332563,13375544,12866651,13.375544,12.866651
9,30,15,9/30/2020 4 p.m. EDT,99,645495.25,621038.188,0.64549525,0.621038188,12909905,12420764,12.909905,12.420764
9,30,16,9/30/2020 5 p.m. EDT,89,545985.25,525522.063,0.54598525,0.525522063,10919705,10510441,10.919705,10.510441
9,30,17,9/30/2020 6 p.m. EDT,88,184524.594,175471.078,0.184524594,0.175471078,3690491.75,3509421.5,3.69049175,3.5094215
9,30,18,9/30/2020 7 p.m. EDT,89,0,0,0,0,0,0,0,0
9,30,19,9/30/2020 8 p.m. EDT,91,0,0,0,0,0,0,0,0
9,30,20,9/30/2020 9 p.m. EDT,90,0,0,0,0,0,0,0,0
9,30,21,9/30/2020 10 p.m. EDT,83,0,0,0,0,0,0,0,0
9,30,22,9/30/2020 11 p.m. EDT,77,0,0,0,0,0,0,0,0
9,30,23,10/1/2020 12 a.m. EDT,71,0,0,0,0,0,0,0,0
10,1,0,10/1/2020 1 a.m. EDT,64,0,0,0,0,0,0,0,0
10,1,1,10/1/2020 2 a.m. EDT,59,0,0,0,0,0,0,0,0
10,1,2,10/1/2020 3 a.m. EDT,56,0,0,0,0,0,0,0,0
10,1,3,10/1/2020 4 a.m. EDT,54,0,0,0,0,0,0,0,0
10,1,4,10/1/2020 5 a.m. EDT,55,0,0,0,0,0,0,0,0
10,1,5,10/1/2020 6 a.m. EDT,58,0,0,0,0,0,0,0,0
10,1,6,10/1/2020 7 a.m. EDT,59,72173.727,65676.984,0.072173727,0.065676984,1443474.5,1313539.75,1.4434745,1.31353975
10,1,7,10/1/2020 8 a.m. EDT,58,425746.094,409617.5,0.425746094,0.4096175,8514922,8192350,8.514922,8.19235
10,1,8,10/1/2020 9 a.m. EDT,59,651701.5,626983.125,0.6517015,0.626983125,13034031,12539663,13.034031,12.539663
10,1,9,10/1/2020 10 a.m. EDT,64,707644.313,680506.063,0.707644313,0.680506063,14152886,13610121,14.152886,13.610121
10,1,10,10/1/2020 11 a.m. EDT,73,706919.563,679813.438,0.706919563,0.679813438,14138391,13596268,14.138391,13.596268
10,1,11,10/1/2020 12 p.m. EDT,82,694712.375,668143.875,0.694712375,0.668143875,13894248,13362877,13.894248,13.362877
10,1,12,10/1/2020 1 p.m. EDT,82,690056.313,663691.375,0.690056313,0.663691375,13801126,13273828,13.801126,13.273828
10,1,13,10/1/2020 2 p.m. EDT,81,675572.5,649835.813,0.6755725,0.649835813,13511450,12996716,13.51145,12.996716
10,1,14,10/1/2020 3 p.m. EDT,88,674503.5,648812.813,0.6745035,0.648812813,13490069,12976256,13.490069,12.976256
10,1,15,10/1/2020 4 p.m. EDT,86,641269.375,616989.375,0.641269375,0.616989375,12825387,12339787,12.825387,12.339787
10,1,16,10/1/2020 5 p.m. EDT,83,531538.813,511624.813,0.531538813,0.511624813,10630777,10232496,10.630777,10.232496
10,1,17,10/1/2020 6 p.m. EDT,79,169082.5,160408.219,0.1690825,0.160408219,3381650,3208164.5,3.38165,3.2081645
10,1,18,10/1/2020 7 p.m. EDT,79,0,0,0,0,0,0,0,0
10,1,19,10/1/2020 8 p.m. EDT,83,0,0,0,0,0,0,0,0
10,1,20,10/1/2020 9 p.m. EDT,82,0,0,0,0,0,0,0,0
10,1,21,10/1/2020 10 p.m. EDT,76,0,0,0,0,0,0,0,0
10,1,22,10/1/2020 11 p.m. EDT,70,0,0,0,0,0,0,0,0
10,1,23,10/2/2020 12 a.m. EDT,64,0,0,0,0,0,0,0,0
10,2,0,10/2/2020 1 a.m. EDT,59,0,0,0,0,0,0,0,0
10,2,1,10/2/2020 2 a.m. EDT,55,0,0,0,0,0,0,0,0
10,2,2,10/2/2020 3 a.m. EDT,53,0,0,0,0,0,0,0,0
10,2,3,10/2/2020 4 a.m. EDT,51,0,0,0,0,0,0,0,0
10,2,4,10/2/2020 5 a.m. EDT,50,0,0,0,0,0,0,0,0
10,2,5,10/2/2020 6 a.m. EDT,53,0,0,0,0,0,0,0,0
10,2,6,10/2/2020 7 a.m. EDT,55,71843.836,65353.914,0.071843836,0.065353914,1436876.75,1307078.25,1.43687675,1.30707825
10,2,7,10/2/2020 8 a.m. EDT,55,419464.344,403547.438,0.419464344,0.403547438,8389287,8070948.5,8.389287,8.0709485
10,2,8,10/2/2020 9 a.m. EDT,57,624759.813,601165.313,0.624759813,0.601165313,12495196,12023306,12.495196,12.023306
10,2,9,10/2/2020 10 a.m. EDT,61,675044.813,649330.813,0.675044813,0.649330813,13500896,12986617,13.500896,12.986617
10,2,10,10/2/2020 11 a.m. EDT,65,670140.25,644637.125,0.67014025,0.644637125,13402804,12892742,13.402804,12.892742
10,2,11,10/2/2020 12 p.m. EDT,69,663232.563,638024.938,0.663232563,0.638024938,13264651,12760498,13.264651,12.760498
10,2,12,10/2/2020 1 p.m. EDT,74,676695.688,650910.563,0.676695688,0.650910563,13533914,13018211,13.533914,13.018211
10,2,13,10/2/2020 2 p.m. EDT,80,514337.469,495067.281,0.514337469,0.495067281,10286750,9901346,10.28675,9.901346
10,2,14,10/2/2020 3 p.m. EDT,82,194464.875,185162.547,0.194464875,0.185162547,3889297.25,3703250.75,3.88929725,3.70325075
10,2,15,10/2/2020 4 p.m. EDT,76,110870.75,103546.367,0.11087075,0.103546367,2217415,2070927.375,2.217415,2.070927375
10,2,16,10/2/2020 5 p.m. EDT,73,534959.313,514915.969,0.534959313,0.514915969,10699187,10298319,10.699187,10.298319
10,2,17,10/2/2020 6 p.m. EDT,73,161370.531,152882.328,0.161370531,0.152882328,3227410.5,3057646.5,3.2274105,3.0576465
10,2,18,10/2/2020 7 p.m. EDT,74,0,0,0,0,0,0,0,0
10,2,19,10/2/2020 8 p.m. EDT,77,0,0,0,0,0,0,0,0
10,2,20,10/2/2020 9 p.m. EDT,77,0,0,0,0,0,0,0,0
10,2,21,10/2/2020 10 p.m. EDT,72,0,0,0,0,0,0,0,0
10,2,22,10/2/2020 11 p.m. EDT,68,0,0,0,0,0,0,0,0
10,2,23,10/3/2020 12 a.m. EDT,64,0,0,0,0,0,0,0,0
10,3,0,10/3/2020 1 a.m. EDT,60,0,0,0,0,0,0,0,0
10,3,1,10/3/2020 2 a.m. EDT,55,0,0,0,0,0,0,0,0
10,3,2,10/3/2020 3 a.m. EDT,52,0,0,0,0,0,0,0,0
10,3,3,10/3/2020 4 a.m. EDT,50,0,0,0,0,0,0,0,0
10,3,4,10/3/2020 5 a.m. EDT,49,0,0,0,0,0,0,0,0
10,3,5,10/3/2020 6 a.m. EDT,50,0,0,0,0,0,0,0,0
10,3,6,10/3/2020 7 a.m. EDT,52,66778.516,60392.746,0.066778516,0.060392746,1335570.375,1207855,1.335570375,1.207855
10,3,7,10/3/2020 8 a.m. EDT,52,408670.75,393114.125,0.40867075,0.393114125,8173415,7862283,8.173415,7.862283
10,3,8,10/3/2020 9 a.m. EDT,56,637667.813,613538.188,0.637667813,0.613538188,12753356,12270764,12.753356,12.270764
10,3,9,10/3/2020 10 a.m. EDT,61,692447.625,665978.188,0.692447625,0.665978188,13848952,13319564,13.848952,13.319564
10,3,10,10/3/2020 11 a.m. EDT,63,689418.438,663081.375,0.689418438,0.663081375,13788369,13261627,13.788369,13.261627
10,3,11,10/3/2020 12 p.m. EDT,65,173107.25,164334.984,0.17310725,0.164334984,3462145,3286699.75,3.462145,3.28669975
10,3,12,10/3/2020 1 p.m. EDT,65,553131.688,532393.938,0.553131688,0.532393938,11062634,10647878,11.062634,10.647878
10,3,13,10/3/2020 2 p.m. EDT,66,678545.25,652680.25,0.67854525,0.65268025,13570905,13053605,13.570905,13.053605
10,3,14,10/3/2020 3 p.m. EDT,72,669201.25,643738.438,0.66920125,0.643738438,13384025,12874768,13.384025,12.874768
10,3,15,10/3/2020 4 p.m. EDT,76,206607.688,196996.438,0.206607688,0.196996438,4132153.75,3939928.75,4.13215375,3.93992875
10,3,16,10/3/2020 5 p.m. EDT,74,7978.265,2731.729,0.007978265,0.002731729,159565.297,54634.586,0.159565297,0.054634586
10,3,17,10/3/2020 6 p.m. EDT,72,154438.688,146115.859,0.154438688,0.146115859,3088773.75,2922317,3.08877375,2.922317
10,3,18,10/3/2020 7 p.m. EDT,72,0,0,0,0,0,0,0,0
10,3,19,10/3/2020 8 p.m. EDT,74,0,0,0,0,0,0,0,0
10,3,20,10/3/2020 9 p.m. EDT,73,0,0,0,0,0,0,0,0
10,3,21,10/3/2020 10 p.m. EDT,71,0,0,0,0,0,0,0,0
10,3,22,10/3/2020 11 p.m. EDT,67,0,0,0,0,0,0,0,0
10,3,23,10/4/2020 12 a.m. EDT,63,0,0,0,0,0,0,0,0
10,4,0,10/4/2020 1 a.m. EDT,60,0,0,0,0,0,0,0,0
10,4,1,10/4/2020 2 a.m. EDT,58,0,0,0,0,0,0,0,0
10,4,2,10/4/2020 3 a.m. EDT,56,0,0,0,0,0,0,0,0
10,4,3,10/4/2020 4 a.m. EDT,55,0,0,0,0,0,0,0,0
10,4,4,10/4/2020 5 a.m. EDT,54,0,0,0,0,0,0,0,0
10,4,5,10/4/2020 6 a.m. EDT,54,0,0,0,0,0,0,0,0
10,4,6,10/4/2020 7 a.m. EDT,56,63426.914,57109.535,0.063426914,0.057109535,1268538.25,1142190.75,1.26853825,1.14219075
10,4,7,10/4/2020 8 a.m. EDT,57,407481.719,391964.5,0.407481719,0.3919645,8149634,7839290.5,8.149634,7.8392905
10,4,8,10/4/2020 9 a.m. EDT,62,650873.688,626190.188,0.650873688,0.626190188,13017473,12523804,13.017473,12.523804
10,4,9,10/4/2020 10 a.m. EDT,71,712743.375,685378.75,0.712743375,0.68537875,14254867,13707575,14.254867,13.707575
10,4,10,10/4/2020 11 a.m. EDT,78,704123.813,677141.25,0.704123813,0.67714125,14082476,13542825,14.082476,13.542825
10,4,11,10/4/2020 12 p.m. EDT,87,697620.75,670924.625,0.69762075,0.670924625,13952415,13418493,13.952415,13.418493
10,4,12,10/4/2020 1 p.m. EDT,91,695531.688,668927.25,0.695531688,0.66892725,13910633,13378545,13.910633,13.378545
10,4,13,10/4/2020 2 p.m. EDT,95,693790.438,667262.25,0.693790438,0.66726225,13875808,13345245,13.875808,13.345245
10,4,14,10/4/2020 3 p.m. EDT,99,696435.313,669791.25,0.696435313,0.66979125,13928707,13395825,13.928707,13.395825
10,4,15,10/4/2020 4 p.m. EDT,101,656976.375,632034.813,0.656976375,0.632034813,13139528,12640696,13.139528,12.640696
10,4,16,10/4/2020 5 p.m. EDT,101,526572.188,506845.156,0.526572188,0.506845156,10531443,10136903,10.531443,10.136903
10,4,17,10/4/2020 6 p.m. EDT,100,149068.422,140872.469,0.149068422,0.140872469,2981368.5,2817449.5,2.9813685,2.8174495
10,4,18,10/4/2020 7 p.m. EDT,97,0,0,0,0,0,0,0,0
10,4,19,10/4/2020 8 p.m. EDT,98,0,0,0,0,0,0,0,0
10,4,20,10/4/2020 9 p.m. EDT,96,0,0,0,0,0,0,0,0
10,4,21,10/4/2020 10 p.m. EDT,92,0,0,0,0,0,0,0,0
10,4,22,10/4/2020 11 p.m. EDT,84,0,0,0,0,0,0,0,0
10,4,23,10/5/2020 12 a.m. EDT,74,0,0,0,0,0,0,0,0
10,5,0,10/5/2020 1 a.m. EDT,68,0,0,0,0,0,0,0,0
10,5,1,10/5/2020 2 a.m. EDT,64,0,0,0,0,0,0,0,0
10,5,2,10/5/2020 3 a.m. EDT,62,0,0,0,0,0,0,0,0
10,5,3,10/5/2020 4 a.m. EDT,60,0,0,0,0,0,0,0,0
10,5,4,10/5/2020 5 a.m. EDT,61,0,0,0,0,0,0,0,0
10,5,5,10/5/2020 6 a.m. EDT,63,0,0,0,0,0,0,0,0
10,5,6,10/5/2020 7 a.m. EDT,65,6093.045,880.909,0.006093045,0.000880909,121860.906,17618.172,0.121860906,0.017618172
10,5,7,10/5/2020 8 a.m. EDT,65,157298.563,148907.719,0.157298563,0.148907719,3145971.25,2978154.5,3.14597125,2.9781545
10,5,8,10/5/2020 9 a.m. EDT,66,397422.125,382236.375,0.397422125,0.382236375,7948442.5,7644727.5,7.9484425,7.6447275
10,5,9,10/5/2020 10 a.m. EDT,71,378551.781,363977.656,0.378551781,0.363977656,7571036,7279553,7.571036,7.279553
10,5,10,10/5/2020 11 a.m. EDT,78,322830.313,309984.875,0.322830313,0.309984875,6456606,6199697.5,6.456606,6.1996975
10,5,11,10/5/2020 12 p.m. EDT,85,369157.813,354883.219,0.369157813,0.354883219,7383156.5,7097664,7.3831565,7.097664
10,5,12,10/5/2020 1 p.m. EDT,90,195030.828,185714.219,0.195030828,0.185714219,3900616.5,3714284.5,3.9006165,3.7142845
10,5,13,10/5/2020 2 p.m. EDT,93,237821.469,227390.953,0.237821469,0.227390953,4756429.5,4547819,4.7564295,4.547819
10,5,14,10/5/2020 3 p.m. EDT,95,216361.75,206498.375,0.21636175,0.206498375,4327235,4129967.25,4.327235,4.12996725
10,5,15,10/5/2020 4 p.m. EDT,97,223887.969,213827.641,0.223887969,0.213827641,4477759.5,4276553,4.4777595,4.276553
10,5,16,10/5/2020 5 p.m. EDT,100,69620.094,63176.012,0.069620094,0.063176012,1392401.875,1263520.25,1.392401875,1.26352025
10,5,17,10/5/2020 6 p.m. EDT,99,116924.383,109465.492,0.116924383,0.109465492,2338487.75,2189310,2.33848775,2.18931
10,5,18,10/5/2020 7 p.m. EDT,98,0,0,0,0,0,0,0,0
10,5,19,10/5/2020 8 p.m. EDT,98,0,0,0,0,0,0,0,0
10,5,20,10/5/2020 9 p.m. EDT,94,0,0,0,0,0,0,0,0
10,5,21,10/5/2020 10 p.m. EDT,88,0,0,0,0,0,0,0,0
10,5,22,10/5/2020 11 p.m. EDT,80,0,0,0,0,0,0,0,0
10,5,23,10/6/2020 12 a.m. EDT,75,0,0,0,0,0,0,0,0
10,6,0,10/6/2020 1 a.m. EDT,71,0,0,0,0,0,0,0,0
10,6,1,10/6/2020 2 a.m. EDT,68,0,0,0,0,0,0,0,0
10,6,2,10/6/2020 3 a.m. EDT,65,0,0,0,0,0,0,0,0
10,6,3,10/6/2020 4 a.m. EDT,63,0,0,0,0,0,0,0,0
10,6,4,10/6/2020 5 a.m. EDT,64,0,0,0,0,0,0,0,0
10,6,5,10/6/2020 6 a.m. EDT,67,0,0,0,0,0,0,0,0
10,6,6,10/6/2020 7 a.m. EDT,68,12994.651,7655.941,0.012994651,0.007655941,259893.031,153118.828,0.259893031,0.153118828
10,6,7,10/6/2020 8 a.m. EDT,66,112359.992,105002.648,0.112359992,0.105002648,2247199.75,2100053,2.24719975,2.100053
10,6,8,10/6/2020 9 a.m. EDT,67,609789.313,586807.625,0.609789313,0.586807625,12195786,11736153,12.195786,11.736153
10,6,9,10/6/2020 10 a.m. EDT,75,693088.188,666590.75,0.693088188,0.66659075,13861764,13331815,13.861764,13.331815
10,6,10,10/6/2020 11 a.m. EDT,81,708053.5,680897.125,0.7080535,0.680897125,14161070,13617943,14.16107,13.617943
10,6,11,10/6/2020 12 p.m. EDT,88,703067.25,676131.375,0.70306725,0.676131375,14061345,13522627,14.061345,13.522627
10,6,12,10/6/2020 1 p.m. EDT,92,436205.5,419721.188,0.4362055,0.419721188,8724110,8394424,8.72411,8.394424
10,6,13,10/6/2020 2 p.m. EDT,95,191672.234,182440.188,0.191672234,0.182440188,3833444.75,3648803.75,3.83344475,3.64880375
10,6,14,10/6/2020 3 p.m. EDT,98,493000.969,474514.063,0.493000969,0.474514063,9860019,9490281,9.860019,9.490281
10,6,15,10/6/2020 4 p.m. EDT,100,673648.313,647994.5,0.673648313,0.6479945,13472966,12959889,13.472966,12.959889
10,6,16,10/6/2020 5 p.m. EDT,102,541949.5,521640.469,0.5419495,0.521640469,10838990,10432809,10.83899,10.432809
10,6,17,10/6/2020 6 p.m. EDT,103,149471.5,141266.063,0.1494715,0.141266063,2989430,2825321.25,2.98943,2.82532125
10,6,18,10/6/2020 7 p.m. EDT,102,0,0,0,0,0,0,0,0
10,6,19,10/6/2020 8 p.m. EDT,100,0,0,0,0,0,0,0,0
10,6,20,10/6/2020 9 p.m. EDT,97,0,0,0,0,0,0,0,0
10,6,21,10/6/2020 10 p.m. EDT,92,0,0,0,0,0,0,0,0
10,6,22,10/6/2020 11 p.m. EDT,86,0,0,0,0,0,0,0,0
10,6,23,10/7/2020 12 a.m. EDT,80,0,0,0,0,0,0,0,0
10,7,0,10/7/2020 1 a.m. EDT,75,0,0,0,0,0,0,0,0
